entity_id,state,last_changed
sensor.garage_person_count,0,2024-09-21T01:59:08.288Z
sensor.garage_person_count,1,2024-09-21T02:00:47.892Z
sensor.garage_person_count,0,2024-09-21T02:01:03.807Z
sensor.garage_person_count,1,2024-09-21T02:56:58.799Z
sensor.garage_person_count,0,2024-09-21T02:57:17.551Z
sensor.garage_person_count,1,2024-09-21T15:55:25.069Z
sensor.garage_person_count,0,2024-09-21T15:55:41.052Z
sensor.garage_person_count,1,2024-09-21T16:21:04.898Z
sensor.garage_person_count,0,2024-09-21T16:23:52.689Z
sensor.garage_person_count,1,2024-09-21T16:33:53.939Z
sensor.garage_person_count,0,2024-09-21T16:36:01.998Z
sensor.garage_person_count,1,2024-09-21T16:36:15.606Z
sensor.garage_person_count,0,2024-09-21T16:36:28.295Z
sensor.garage_person_count,1,2024-09-21T16:40:13.398Z
sensor.garage_person_count,0,2024-09-21T16:40:42.549Z
sensor.garage_person_count,1,2024-09-21T16:40:44.346Z
sensor.garage_person_count,0,2024-09-21T16:40:59.294Z
sensor.garage_person_count,1,2024-09-21T17:56:34.863Z
sensor.garage_person_count,2,2024-09-21T17:57:35.917Z
sensor.garage_person_count,1,2024-09-21T17:57:36.299Z
sensor.garage_person_count,0,2024-09-21T17:58:06.323Z
sensor.garage_person_count,1,2024-09-21T18:32:07.729Z
sensor.garage_person_count,0,2024-09-21T18:32:33.325Z
sensor.garage_person_count,1,2024-09-21T18:33:50.007Z
sensor.garage_person_count,2,2024-09-21T18:33:52.660Z
sensor.garage_person_count,1,2024-09-21T18:33:54.194Z
sensor.garage_person_count,0,2024-09-21T18:34:02.866Z
sensor.garage_person_count,1,2024-09-21T18:37:13.023Z
sensor.garage_person_count,0,2024-09-21T18:38:07.630Z
sensor.garage_person_count,1,2024-09-21T18:39:55.624Z
sensor.garage_person_count,0,2024-09-21T18:40:03.183Z
sensor.garage_person_count,1,2024-09-21T18:43:40.051Z
sensor.garage_person_count,0,2024-09-21T18:43:46.588Z
sensor.garage_person_count,1,2024-09-21T18:44:24.032Z
sensor.garage_person_count,0,2024-09-21T18:44:49.581Z
sensor.garage_person_count,1,2024-09-21T18:45:09.396Z
sensor.garage_person_count,0,2024-09-21T18:45:29.807Z
sensor.garage_person_count,1,2024-09-21T19:22:40.827Z
sensor.garage_person_count,0,2024-09-21T19:22:47.040Z
sensor.garage_person_count,1,2024-09-21T19:24:57.091Z
sensor.garage_person_count,0,2024-09-21T19:25:10.815Z
sensor.garage_person_count,1,2024-09-21T19:29:57.039Z
sensor.garage_person_count,0,2024-09-21T19:31:10.416Z
sensor.garage_person_count,1,2024-09-21T19:31:14.434Z
sensor.garage_person_count,0,2024-09-21T19:31:30.648Z
sensor.garage_person_count,1,2024-09-21T19:31:32.836Z
sensor.garage_person_count,0,2024-09-21T19:31:42.224Z
sensor.garage_person_count,1,2024-09-21T19:31:46.243Z
sensor.garage_person_count,0,2024-09-21T19:32:03.249Z
sensor.garage_person_count,1,2024-09-21T19:32:21.028Z
sensor.garage_person_count,0,2024-09-21T19:32:25.466Z
sensor.garage_person_count,1,2024-09-21T19:32:29.067Z
sensor.garage_person_count,0,2024-09-21T19:33:35.462Z
sensor.garage_person_count,1,2024-09-21T19:36:10.250Z
sensor.garage_person_count,0,2024-09-21T19:36:31.435Z
sensor.garage_person_count,1,2024-09-21T19:36:53.198Z
sensor.garage_person_count,0,2024-09-21T19:37:02.337Z
sensor.garage_person_count,1,2024-09-21T19:37:15.645Z
sensor.garage_person_count,0,2024-09-21T19:37:20.817Z
sensor.garage_person_count,1,2024-09-21T19:38:44.862Z
